readout_id,TF_A,TF_B,TF_C,TF_D,TF_E,TF_F,TF_G,TF_H,TF_I,TF_J
cDAP_773,4.82449,1.6081,0,2.05039,0,0,0,18.2137,0.684914,0
cDAP_774,5.17305,1.68032,0,1.37987,0,0,0,17.5879,0.875733,0
cDAP_775,5.12595,1.65313,0,1.00611,0,0,0,16.7111,1.01522,0
cDAP_776,4.11748,1.14676,0.750013,0.698178,0,0,0,15.6468,0.65148,0
cDAP_777,2.92042,0.210903,1.08865,0.390243,0,0,0,14.2908,0.526519,0
cDAP_778,3.31407,0.409716,1.6359,0.622362,0,0,0,13.735,1.5843,0
cDAP_779,2.91236,0.685419,1.72845,0.997284,0,0,0,13.2379,2.28948,0
cDAP_780,2.69098,0.255937,1.42214,0.336757,0,0,0,11.7193,2.28948,0
cDAP_781,2.72177,0.355343,1.64471,0.535382,0,0,0,11.4572,2.81837,0
cDAP_782,1.53901,0,1.29212,0,0,0,0,10.2504,1.51067,0
cDAP_783,1.52472,0,2.09941,0,0,0,0,9.87982,1.7383,0
cDAP_784,1.63339,0,2.33594,0,0,0,0,9.24484,2.17904,0
cDAP_785,1.26651,0,1.56538,0,0,0,0,8.4268,1.09898,0
cDAP_786,1.17634,0,1.81586,0,0,0,0,7.51384,0.974017,0
cDAP_787,0.965227,0,1.99216,0,0,0,0,6.96244,0.67276,0
cDAP_788,1.05337,0,1.99216,0,0,0,0,5.94999,0.67276,0
cDAP_789,0.99803,0,1.89005,0,0,0,0,4.99406,0.911537,0
cDAP_790,1.30554,0,2.01052,0,0,0,0,4.85853,1.44043,0
cDAP_791,1.12723,0,1.95469,0,0,0,0,4.86987,0.837912,0
cDAP_792,1.49008,0.00466966,2.17727,0,0.20514,0,0,5.24056,1.12802,0
cDAP_793,1.09241,0,1.49045,0,0.0288432,0,0,4.71624,0.951728,0
cDAP_794,1.27897,0,1.74093,0,0.381436,0,0,4.65752,0.826767,0
cDAP_795,1.16828,0,1.74093,0,0.381436,0,0,4.40441,0.587991,0
cDAP_796,1.22363,0,1.65279,0,0.0407042,0,0,4.43605,0.110437,0
cDAP_797,1.0904,0,1.75489,0,0,0,0,4.1513,0.0222893,0
cDAP_798,1.00225,0,1.46253,0,0,0,0,4.37954,0,0
cDAP_799,0.969443,0,1.66674,0,0,0,0,4.31626,0.0222893,0
cDAP_800,0.914099,0,2.06121,0,0.17971,0,0,4.47446,0.0222893,0
cDAP_801,1.32204,0.230669,2.5159,0,0.986612,0,0,5.87113,0.136105,0
cDAP_802,0.991984,0,2.07516,0,0.545871,0,0,5.74678,0,0
cDAP_803,1.2031,0,2.00097,0,1.05104,0,0,6.17162,0,0
cDAP_804,1.18056,0,1.69466,0,1.05104,0,0,6.42474,0,0
cDAP_805,1.12521,0,1.69466,0,0.937461,0,0,7.24058,0,0
cDAP_806,0.948918,0,1.62047,0,0.849313,0,0,7.41231,0,0
cDAP_807,0.661933,0,1.53232,0,0.673016,0,0,7.67896,0,0
cDAP_808,0.551244,0,1.53232,0,0.900171,0,0,8.1219,0,0
cDAP_809,0.508177,0,1.47208,0,0.862881,0,0,8.42696,0,0
cDAP_810,0.7849,0,1.57419,0,0.862881,0,0,8.71171,0,0
cDAP_811,0.598341,0,1.42581,0,0.283134,0,0,8.80206,0,0
cDAP_812,0.477389,0,1.24951,0,0.106837,0,0,8.75232,0,0
cDAP_813,0.875063,0,1.42581,0,0.0559794,0,0,9.245,0,0
cDAP_814,0.643422,0,0.841089,0,0,0,0,9.19526,0,0
cDAP_815,0.698767,0,0.841089,0,0,0,0,9.35345,0,0
cDAP_816,0.754111,0,1.0453,0,0,0,0,9.51165,0,0
cDAP_817,0.754111,0,1.0453,0,0,0,0,9.70148,0,0
cDAP_818,0.754111,0,1.0453,0,0,0,0,9.89132,0,0
cDAP_819,0.63316,0,0.869003,0,0,0,0,9.71502,0,0
cDAP_820,0.63316,0,0.576644,0,0,0,0,9.52519,0,0
cDAP_821,0.411781,0,0.576644,0,0,0,0,9.55682,0,0
cDAP_822,0.29083,0,0,0,0,0,0,9.2291,0,0
cDAP_823,0.434322,0,0.372434,0,0,0,0,9.21557,0,0
cDAP_824,0.610619,0,0.446625,0,0,0,0,9.20203,0,0
cDAP_825,0.73157,0,0.418711,0,0,0,0,9.15685,0,0
cDAP_826,0.620881,0,0.418711,0,0,0,0,8.84046,0,0
cDAP_827,0.73157,0,0.520816,0,0,0,0,8.4608,0,0
cDAP_828,0.996015,0,0.58105,0.592372,0,0,0,8.2823,0,0
cDAP_829,1.16205,0,0.37684,0,0,0,0,7.74444,0,0
cDAP_830,0.94067,0,0.478945,0,0,0,0,7.04838,0,0
cDAP_831,1.02882,0,0.37684,0,0,0,0,6.70035,0,0
cDAP_832,1.03908,0,0.451031,0,0,0,0,6.8066,0,0
cDAP_833,0.817703,0,0.348926,0,0,0,0,6.74333,0,0
cDAP_834,0.762359,0,0.437074,0.0311578,0,0,0,6.55349,0,0
cDAP_835,0.540981,0,0.130759,0.0311578,0,0,0,6.17383,0,0
cDAP_836,0.540981,0,0.232864,0.361421,0,0,0,5.47777,0,0
cDAP_837,0.540981,0,0.232864,0.361421,0,0,0,4.78172,0,0
cDAP_838,0.407751,0,0.334969,0.361421,0,0,0,4.42692,0,0
cDAP_839,0.241717,0,0.437074,0.0311578,0,0,0,4.17381,0,0
cDAP_840,0.352406,0,0.437074,0.119306,0,0,0,3.85742,0,0
cDAP_841,0.241717,0,0.525222,0.119306,0,0,0,3.3512,0,0
cDAP_842,0.297062,0,0.423117,0,0,0,0,3.31956,0,0
cDAP_843,0.538965,0,0.673604,0,0,0,0,3.35576,0,0
cDAP_844,0.659917,0.434152,0.543585,0,0,0,0,3.18403,0,0
cDAP_845,0.549228,0.00466966,0.543585,0,0,0,0,3.18403,0,0
cDAP_846,0.725525,0.180966,0.413566,0.163964,0,0,0,3.1705,0,0
cDAP_847,0.514409,0.357262,0.589862,0.34026,0,0,0,3.63154,0,0
cDAP_848,0.635361,0.533559,0.766159,0.516557,0,0,0,3.74456,0,0
cDAP_849,1.05356,1.06245,1.39715,1.04545,0.3543,0.0746314,0,3.95706,0,0
cDAP_850,1.05356,1.06245,1.29505,1.04545,0.3543,0.0746314,0,3.86215,0,0
cDAP_851,1.00848,1.23874,1.47134,1.22174,0.530596,0.250928,0,3.72205,0,0
cDAP_852,1.27292,1.50319,1.53158,1.48619,0.79504,0.515372,0.130427,3.85994,0,0.228506
cDAP_853,1.10689,1.50319,1.53158,1.15592,0.79504,0.515372,0.130427,3.76503,0,0.228506
cDAP_854,1.05155,1.50319,1.73579,1.15592,0.79504,0.515372,0.130427,3.8283,0,0.228506
cDAP_855,1.16223,1.50319,1.53158,1.15592,0.79504,0.515372,0.130427,3.85994,0,0.228506
cDAP_856,1.07409,1.41504,1.44343,1.23291,0.706892,0.427224,0.0422788,3.48704,0,0.140358
cDAP_857,1.07409,1.41504,1.64764,1.23291,0.706892,0.427224,0.0422788,3.4554,0,0
cDAP_858,0.742019,1.41504,1.85185,1.23291,0.934047,0.427224,0,3.51868,0,0
cDAP_859,0.742019,1.41504,1.85185,1.23291,0.934047,0.427224,0,3.64524,0,0
cDAP_860,0.63133,1.41504,1.85185,1.23291,0.934047,0.427224,0,3.67688,0,0
cDAP_861,0.63133,0.985558,1.64764,0.902643,0.706892,0.427224,0,3.67688,0,0
cDAP_862,0.63133,0.985558,1.64764,0.902643,0.706892,0.427224,0,3.51868,0,0
cDAP_863,0.520641,0.985558,1.64764,0.902643,0.706892,0.427224,0,3.51868,0,0
cDAP_864,0.520641,0.770817,1.74975,0.407247,0.479738,0.427224,0,3.6136,0,0
cDAP_865,0.409952,0.770817,1.64764,0.407247,0.479738,0.427224,0,3.70852,0,0
cDAP_866,0.409952,0.770817,1.64764,0.407247,0.479738,0.427224,0,3.92999,0,0
cDAP_867,0.409952,0.341334,1.64764,0.407247,0.252583,0.427224,0,4.0249,0,0
cDAP_868,0.409952,0.341334,1.64764,0.407247,0.252583,0.427224,0,3.99327,0.150628,0
cDAP_869,0.409952,0.341334,1.64764,0.407247,0.252583,0.427224,0,4.15146,0.150628,0
cDAP_870,0.409952,0.341334,1.44343,0.407247,0.252583,0.427224,0,4.11982,0.150628,0
cDAP_871,0.354608,0.341334,1.44343,0.407247,0.252583,0.427224,0,4.15146,0.150628,0
cDAP_872,0.465297,0,1.44343,0.0769836,0.252583,0.427224,0,4.30965,0.150628,0
cDAP_873,0.289001,0,1.26713,0,0.417019,0.250928,0,4.07008,0,0
cDAP_874,0.178312,0,1.16503,0,0.417019,0.079137,0,3.78533,0,0
cDAP_875,0.178312,0,1.16503,0,0.417019,0.079137,0,3.65877,0,0
cDAP_876,0.344345,0,1.26713,0,0.417019,0.079137,0,3.72205,0,0
cDAP_877,0.233656,0,1.36924,0,0.303442,0.079137,0,3.65877,0,0
cDAP_878,0.233656,0,1.36924,0,0.303442,0.079137,0,3.75369,0,0
cDAP_879,0.0573598,0,1.19294,0,0.0135681,0,0,3.5774,0,0
cDAP_880,0.278738,0,1.19294,0,0.0135681,0,0,3.51412,0,0
cDAP_881,0.334082,0,1.09084,0,0.0135681,0,0,3.60903,0,0
cDAP_882,0.278738,0,1.09084,0,0.0135681,0,0,3.35592,0,0
cDAP_883,0.047097,0,0.914541,0,0,0,0,3.2429,0,0
cDAP_884,0,0,0.914541,0,0,0,0,3.14799,0,0
cDAP_885,0.0245562,0,0.914541,0,0,0,0,3.05307,0,0
cDAP_886,0.0245562,0,0.71033,0,0,0,0,2.98303,0,0
cDAP_887,0.0245562,0,0.71033,0,0.0389971,0,0,3.01466,0,0
cDAP_888,0.0799007,0,0.900584,0,0.0389971,0,0,2.82483,0,0
cDAP_889,0.245934,0,0.696373,0,0.0389971,0,0,2.91975,0,0
cDAP_890,0.356623,0,0.594268,0,0.0389971,0,0,2.69828,0,0
cDAP_891,0.356623,0,0.696373,0,0.0389971,0,0,2.635,0,0
cDAP_892,0.356623,0,0.696373,0,0.0389971,0,0,2.41353,0,0
cDAP_893,0.467312,0,0.608225,0,0.152574,0,0,2.44516,0,0
cDAP_894,0.467312,0,0.404015,0,0.0644262,0,0,2.60336,0,0
cDAP_895,0.467312,0,0.404015,0,0.0644262,0,0,2.54685,0,0
cDAP_896,0.291016,0,0.417972,0,0,0,0,2.52198,0,0
cDAP_897,0.512394,0,0.417972,0,0.0898552,0,0,2.49034,0,0
cDAP_898,0.457049,0,0.826393,0,0.0898552,0,0,2.71181,0,0
cDAP_899,0.457049,0,0.928498,0,0.31701,0,0,2.6169,0,0
cDAP_900,0.446787,0,0.868264,0,0.140713,0,0,2.75699,0,0
cDAP_901,0.623083,0,1.04456,0,0.0898552,0,0,3.0282,0,0
cDAP_902,0.623083,0,1.14667,0,0.00170708,0,0,3.0282,0,0.00643808
cDAP_903,0.534935,0.0656313,1.24877,0,0.115284,0,0,3.09825,0,0.00643808
cDAP_904,0.811657,0.280373,2.06561,0,0.115284,0,0,3.82594,0,0.00643808
cDAP_905,0.823935,0.0159281,2.00538,0,0,0,0,3.9728,0,0
cDAP_906,0.934624,0.0159281,2.20959,0,0,0,0,4.35247,0,0
cDAP_907,0.924362,0,2.54382,0,0.0152751,0,0,4.87223,0,0.0227096
cDAP_908,1.05759,0,2.25146,0,0.154281,0,0,4.97391,0,0
cDAP_909,1.3794,0,2.38148,0,0,0,0,5.49367,0,0
cDAP_910,1.49008,0,2.7899,0,0,0,0,6.15809,0,0.215277
cDAP_911,1.60077,0,3.30043,0,0.318717,0,0,6.56939,0,0.215277
cDAP_912,1.71146,0,3.50464,0,0.318717,0.219389,0,7.01234,0,0.215277
cDAP_913,2.04353,0.00466966,4.01516,0,0.659448,0.219389,0,7.48692,0,0.215277
cDAP_914,2.1993,0.257856,4.04308,0,0.710306,0.0430925,0,8.22815,0,0.267487
cDAP_915,2.58671,0.257856,4.24729,0,0.823884,0.0430925,0,8.79765,0,0.495993
cDAP_916,2.80809,0.257856,4.65571,0,0.823884,0.0430925,0,9.43043,0,0.495993
cDAP_917,2.74248,0.940524,4.68362,0.13047,0.761165,0,0,9.6338,0,0.319697
cDAP_918,3.25085,1.11682,4.96202,0.306767,0.937461,0.0430925,0,10.348,0,0.495993
cDAP_919,3.63826,1.11682,4.96202,0.306767,0.937461,0.386674,0,10.8542,0,0.724499
cDAP_920,3.92524,1.29312,5.03621,0.483063,1.11376,0.56297,0,11.2519,0,0.900796
cDAP_921,3.81455,2.15208,5.34253,0.483063,1.11376,0.56297,0,11.5367,0,0.900796
cDAP_922,3.39635,1.62319,5.22206,0,0.584868,0,0,11.5773,0,0.600413
cDAP_923,3.50704,1.83793,5.83469,0,0.584868,0,0,11.9253,0,0.600413
cDAP_924,3.59519,1.92608,6.12705,0.0423223,0.673016,0,0,12.4881,0,0.688561
cDAP_925,3.84937,2.14082,6.44732,0.0423223,0.673016,0,0,12.6463,0,0.688561
cDAP_926,3.90472,2.05267,6.95785,0,0.9256,0,0,12.7344,0,0.714666
cDAP_927,3.96006,2.14082,6.95785,0,1.01375,0,0,12.7728,0,0.802814
cDAP_928,3.87191,2.14082,7.046,0,0.900171,0,0,12.9943,0,0.802814
cDAP_929,3.9826,2.14082,7.25021,0,1.01375,0,0,13.5005,0,0.460055
cDAP_930,3.9826,2.14082,6.94389,0,1.01375,0,0,13.5321,0,0.460055
cDAP_931,3.75096,1.96453,6.97181,0,0.723874,0,0,13.609,0.0334339,0.283759
cDAP_932,3.72842,1.62319,6.67945,0,0.812023,0,0,13.7604,0.121582,0.371907
cDAP_933,3.72842,1.4469,7.08787,0,0.294995,0,0,13.6338,0.661616,0.195611
cDAP_934,3.84937,1.53504,7.48233,0,0.383143,0,0,13.6406,0.0334339,0.398012
cDAP_935,3.52958,1.23215,7.81656,0,0.294995,0,0,13.609,0,0.309864
cDAP_936,3.58493,1.23215,8.02077,0,0.383143,0,0,13.7355,0,0.309864
cDAP_937,3.55212,1.05586,8.13683,0,0.118698,0,0,14.0587,0,0
cDAP_938,3.01096,0.879562,8.36896,0,0,0,0,13.8259,0,0
cDAP_939,3.02122,0.714524,8.54525,0,0.206847,0,0,13.6541,0,0
cDAP_940,3.03148,0.890821,9.21812,0,0.49672,0,0,14.0835,0.0334339,0.169506
cDAP_941,2.92079,0.461338,9.32023,0,0.49672,0,0,14.1785,0.0334339,0.169506
cDAP_942,3.26312,0.852376,8.57757,0,0.673016,0,0,14.07,0,0.117296
cDAP_943,2.9864,0.208152,8.27126,0,0.673016,0,0,13.7536,0,0.117296
cDAP_944,3.09709,0.422894,8.28522,0,0.673016,0,0,13.374,0,0
cDAP_945,3.20778,0.334745,8.38732,0,0,0,0,13.0576,0,0
cDAP_946,3.20778,0.334745,8.28522,0,0,0,0,12.8361,0,0
cDAP_947,3.34101,0.334745,8.59153,0,0,0,0,12.6214,0,0
cDAP_948,3.35127,0.511042,8.76783,0,0.0797013,0,0,12.8926,0,0
cDAP_949,3.36154,0.472597,9.14833,0,0.255998,0,0,12.4994,0,0
cDAP_950,2.41042,0.296301,9.19021,0,0.0797013,0,0,12.3547,0,0
cDAP_951,2.26692,0.120004,9.30627,0,0,0,0,11.6655,0,0
cDAP_952,2.67486,0.0431145,9.55676,0,0,0,0,11.7966,0,0
cDAP_953,2.6646,0,9.2644,0,0,0,0,11.1457,0,0
cDAP_954,2.88598,0,9.17625,0,0,0,0,10.9875,0,0
cDAP_955,2.71994,0,9.07414,0,0,0,0,11.1773,0,0
cDAP_956,2.86343,0,8.95808,0,0,0,0,11.3288,0,0
cDAP_957,2.44322,0,8.24335,0,0,0,0,11.0824,0,0
cDAP_958,2.27719,0,7.93703,0,0,0,0,10.5762,0,0
cDAP_959,2.30999,0.0431145,7.82097,0,0.369575,0,0,10.5694,0,0
cDAP_960,2.11115,0,7.83492,0,0.167849,0,0,10.5762,0,0
cDAP_961,2.11115,0,7.63071,0,0.167849,0,0,10.5762,0,0
cDAP_962,1.94512,0,7.63071,0,0.167849,0,0,10.5446,0,0
cDAP_963,1.86723,0,7.3244,0,0.167849,0,0,10.4112,0,0
cDAP_964,1.9103,0.131263,7.29648,0.0646513,0.20514,0,0,9.72651,0,0
cDAP_965,1.86522,0.395707,6.86015,0.329096,0.469584,0,0,9.4915,0.110437,0
cDAP_966,1.57823,0.307559,6.26148,0,0.17971,0,0,8.61915,0.0222893,0
cDAP_967,1.50035,0.395707,5.72304,0,0.267859,0,0,8.58074,0.110437,0
cDAP_968,1.38966,0.395707,5.62093,0,0.267859,0,0,8.39091,0.110437,0
cDAP_969,1.22363,0.395707,5.41672,0,0.267859,0,0,7.85305,0.110437,0
cDAP_970,1.11294,0.395707,5.21251,0,0,0,0,7.31519,0.110437,0
cDAP_971,0.836214,0.395707,4.70198,0,0,0,0,7.03044,0.110437,0
cDAP_972,0.614835,0,4.49777,0,0,0,0,6.49258,0.110437,0
cDAP_973,0.791132,0,4.36775,0.00999665,0.103423,0,0,6.54232,0.286734,0
cDAP_974,0.680443,0,4.26565,0.00999665,0,0,0,5.97282,0.286734,0
cDAP_975,0.569754,0,4.16354,0,0,0,0,5.65643,0.0479571,0
cDAP_976,0.547213,0,3.84327,0,0,0,0,5.52311,0.136105,0
cDAP_977,0.381179,0,3.43485,0,0,0,0,5.17508,0,0
cDAP_978,0.27049,0,3.43485,0,0,0,0,4.76377,0,0
cDAP_979,0.391442,0,3.12853,0,0,0,0,4.47226,0.136105,0
cDAP_980,0.258212,0,2.52986,0,0.0525652,0,0,4.08582,0.0479571,0
cDAP_981,0,0,2.2375,0,0.0779942,0,0,3.95927,0.136105,0
cDAP_982,0.0142934,0,1.90327,0,0.254291,0,0,3.92763,0.312402,0
cDAP_983,0,0,1.48089,0,0.822177,0,0,3.54119,0.224253,0
cDAP_984,0,0,1.27668,0,0.822177,0,0,3.28808,0.312402,0
cDAP_985,0,0,1.26273,0,1.04933,0,0,2.8519,0.551178,0
cDAP_986,0,0,1.42507,0.0434901,1.42735,0,0,2.86324,0.815623,0
cDAP_987,0,0,1.32296,0,1.31378,0,0,2.89488,0.576846,0
cDAP_988,0,0,1.32296,0.208622,1.42735,0,0,2.91975,0.576846,0
cDAP_989,0,0,1.42507,0.373754,1.62908,0,0,2.97626,0.576846,0
cDAP_990,0,0,1.54113,0.461902,1.85623,0,0,3.01466,0.576846,0
cDAP_991,0,0.368521,1.55509,0.285606,1.67994,0,0,2.87001,0.488698,0
cDAP_992,0,0.368521,1.54113,0.285606,1.56636,0,0,2.93328,0.488698,0
cDAP_993,0,0.368521,1.43902,0.285606,1.67994,0,0,3.21803,0.249921,0
cDAP_994,0,0.368521,1.43902,0.285606,1.79351,0,0,3.40787,0.249921,0
cDAP_995,0,0.368521,1.84744,0.285606,1.90709,0,0,3.75589,0.727474,0
cDAP_996,0.0142934,0.368521,2.25587,0.285606,2.13424,0,0.33823,4.35703,0.488698,0
cDAP_997,0,0.192224,2.28378,0.274441,1.95795,0,0.422788,4.97171,0.551178,0
cDAP_998,0,0,2.1354,0.0869803,1.83251,0,0.0701955,5.25189,0.437362,0
cDAP_999,0.149539,0.0543729,1.84304,0.0869803,1.83251,0,0.0701955,5.94795,0.676139,0
cDAP_1000,0.249965,0,1.87095,0,1.88337,0,0,6.6259,0.172918,0
cDAP_1001,0.46108,0,1.69466,0,1.61892,0,0,6.89255,0,0
cDAP_1002,0.760343,0,1.69466,0.141635,1.7325,0,0,7.40554,0.235398,0
cDAP_1003,0.694736,0,1.72257,0,1.78336,0,0,8.21005,0.0591018,0
cDAP_1004,0.805425,0,2.13099,0,1.5562,0.210378,0,9.19085,0.0591018,0
cDAP_1005,0.752096,0,2.81341,0.185125,1.68335,0.285009,0,10.4586,0.0959142,0
cDAP_1006,0.137074,0,2.16405,0,1.19346,0,0,11.2042,0,0
cDAP_1007,0.071467,0,2.8046,0,1.24432,0,0,12.8314,0,0
cDAP_1008,0,0,2.68413,0,0.942582,0,0,13.8211,0,0
cDAP_1009,0,0,1.90475,0,0.515409,0,0,14.5849,0,0
cDAP_1010,0,0,1.65426,0,0.84428,0,0,15.6176,0,0
cDAP_1011,0.0364618,0,1.8122,0,0.693413,0,0,17.1634,0,0
cDAP_1012,0,0,2.30436,0,0.417107,0,0,17.4322,0,0
cDAP_1013,0,0,2.27204,0,0.0899438,0,0,18.1305,0,0
cDAP_1014,0.505789,0,2.46229,0,0.518824,0,0,19.8006,0,0
cDAP_1015,0.222835,0,1.52058,0,0,0,0,19.7236,0,0
cDAP_1016,0.413424,0,1.09379,0,0,0,0,20.8399,0,0
cDAP_1017,0.669621,0,1.55804,0,0,0,0,21.8795,0,0
cDAP_1018,0,0,0.60237,0,0,0,0,22.442,0,0
cDAP_1019,0.653126,0.523132,0.834495,0,0,0,0,23.8725,0,0
cDAP_1020,0.433764,0.297132,0.597965,0,0,0,0,24.381,0,0
cDAP_1021,0.468583,1.32113,0.245372,0,0,0,0,24.6928,0,0
cDAP_1022,0,0.830691,0.0367556,0,0,0,0,25,0,0
cDAP_1023,0,0.946025,0,0,0,0,0,25.5785,0,0
cDAP_1024,0,1.06136,0,0,0,0,0,25.9039,0,0
cDAP_1025,0,0.873805,0,0,0,0,0,26.4123,0,0
cDAP_1026,0.136329,1.12699,0,0,0,0,0,26.8439,0,0
cDAP_1027,0.00511479,1.38018,0,0,0,0,0,27.0541,0,0
cDAP_1028,0,0.851288,0,0,0,0,0,27.5376,0,0
cDAP_1029,0.40682,1.10447,0,0,0,0,0,27.1398,0,0
cDAP_1030,0.132113,0.663734,0,0,0,0,0,27.6166,0,0
cDAP_1031,1.35995,1.18136,0,0,0,0,0,28.4257,0,0
cDAP_1032,0.808525,0.349586,0,0,0,0,0,28.3646,0,0
cDAP_1033,0.755195,0.211734,0,0,0,0,0,27.9374,0,0
cDAP_1034,0.501014,0.641217,0,0,0,0,0,27.6775,0,0
cDAP_1035,0.513292,1.66522,0,0,0,0,0,26.9069,0,0
cDAP_1036,0.822818,1.62677,0,0,0,0,0,27.1849,0,0
cDAP_1037,0.923244,1.021,0,0,0,0,0,26.6922,0,0
cDAP_1038,1.58738,0.756551,0,0,0,0,0,26.5407,0,0
cDAP_1039,2.6677,1.33514,0,0,0,0,0,27.0109,0,0
cDAP_1040,1.87436,1.14759,0,0,0,0,0,26.9634,0,0
cDAP_1041,2.27204,1.19729,0,0,0,0,0,26.4188,0,0
cDAP_1042,2.5385,0.591514,0,0,0,0,0,25.5464,0,0
cDAP_1043,3.5675,0.76781,0,0,0,0,0,24.5521,0,0
cDAP_1044,3.51417,0,0,0,0,0,0,23.0672,0,0
cDAP_1045,3.49163,0.288624,0,0,0,0,0,22.7441,0,0
cDAP_1046,3.86878,0.112328,0,0,0,0,0,21.587,0,0
cDAP_1047,5.01874,0.932848,0,0,0,0,0,21.187,0,0
cDAP_1048,5.37335,1.18603,0,0,0,0,0,19.9666,0,0
cDAP_1049,6.37981,2.00655,0,0,0,0,0,19.77,0,0
cDAP_1050,6.39007,1.84152,0,0,0,0,0,20.3441,0,0
cDAP_1051,6.82055,1.54988,0,0,0,0,0,19.8492,0,0
cDAP_1052,6.06002,0,0,0,0,0,0,19.7135,0,0
cDAP_1053,6.71389,0.0241798,0,0,0,0,0,19.3158,0,0
cDAP_1054,7.36575,0.200476,0,0,0,0,0,19.5169,0,0
cDAP_1055,6.8266,0,0,0,0,0,0,18.3688,0,0
cDAP_1056,7.5666,0,0,0,0,0,0,19.1643,0,0
cDAP_1057,6.78151,0.403959,0,0,0,0,0,19.5575,0,0
cDAP_1058,6.15018,0.492107,0,0,0,0,0,19.9304,0,0
cDAP_1059,5.4778,0,0,0,0,0,0,20.3642,0,0
cDAP_1060,5.58648,0,0,0,0,0,0,21.4513,0,0
cDAP_1061,5.98415,0,0,0,0,0,0,22.8412,0,0
cDAP_1062,6.17272,0,0,0.205772,0,0,0,24.7463,0,0
cDAP_1063,6.81432,0,0,0.5472,0,0,0,27.6571,0,0
cDAP_1064,6.5376,0,0,0,0,0,0,31.795,0,0
cDAP_1065,6.66881,0,0,0,0,0,0,36.1725,0,0
cDAP_1066,6.46997,0,0,0,0,0,0,39.4313,0,0
cDAP_1067,7.64247,0,0,0,0,0,0,43.1195,0,0
cDAP_1068,8.00734,0,0,0,0,0,0,48.593,0,0
cDAP_1069,7.62194,0,0,0.128789,0,0,0,55.4292,0,0
cDAP_1070,8.4829,0,0,1.4945,0,0,0,61.7729,0,0
cDAP_1071,8.81497,0.0354382,0,1.25239,0,0,0,66.8351,0,0
cDAP_1072,8.88259,0.415217,0,1.3182,0,0,0,72.3606,0,0
cDAP_1073,10.4302,0.76781,0,2.33132,0,0,0,79.9834,0,0
cDAP_1074,9.89107,0,0.145485,2.68275,0,0,0,87.8907,0,0
cDAP_1075,10.4896,1.12507,0.888135,2.17619,0,0,0,96.4219,0,0
cDAP_1076,9.46261,0.645886,1.45449,2.24201,0,0,0,105.789,0,0
cDAP_1077,9.82949,0.634628,1.40821,1.9664,0,0,0,115.491,0,0
cDAP_1078,10.7929,0.243591,1.8585,1.45984,0,0,0,126.262,0,0
cDAP_1079,10.8257,0.673073,2.35507,1.12958,0,0,0,135.279,0,0
cDAP_1080,10.5633,0,1.9562,1.25005,0,0,0,147.665,0,0
cDAP_1081,11.2499,0.826852,2.05831,1.41518,0,0,0,161.245,0,0
cDAP_1082,11.9121,1.26759,2.71722,0.865132,0,0,0,176.595,0,0
cDAP_1083,13.0723,0.722776,3.34821,1.39402,0,0,0,192.588,0,0
cDAP_1084,13.2609,1.01441,3.7985,0.711164,0,0,0,208.276,0,0
cDAP_1085,13.3715,1.87337,4.92166,2.19735,0,0,0,224.114,0,0.141638
cDAP_1086,14.1792,2.65545,5.81269,2.38481,0,0,0,240.869,0,0.722737
cDAP_1087,14.6342,2.60574,6.64349,2.78089,0,0,0,259.626,0,0.915304
cDAP_1088,15.8292,3.21152,6.00295,2.95719,0,0.0783321,0,273.85,0,1.89137
cDAP_1089,14.9928,2.58323,4.24439,2.06454,0,0,0,291.143,0,1.0621
cDAP_1090,15.2716,3.46938,5.23312,1.28238,0,0,0,312.673,0,1.35909
cDAP_1091,15.5811,4.07516,6.73678,1.95407,0,0,0,331.295,0,3.9347
cDAP_1092,15.782,5.3139,6.99682,0,0,0,0,350.558,0,4.58428
cDAP_1093,15.8496,5.2642,7.33105,0,0,0,0,368.796,0,4.20558
cDAP_1094,15.5195,4.82346,7.83717,0,0,0,0,387.472,0,4.67886
cDAP_1095,16.2267,4.60871,8.93241,0,0,0,0,404.6,0,4.67886
cDAP_1096,16.0217,3.55094,7.91651,0,0,0,0,420.975,0,4.30661
cDAP_1097,14.0558,2.8842,7.42949,0,0,0,0,433.958,0,3.76788
cDAP_1098,14.4658,2.06368,7.5316,0,0,0,0,451.879,0,3.59159
cDAP_1099,13.7258,1.67264,7.86583,0,0,0,0,465.156,0,4.10081
cDAP_1100,14.2895,1.72234,8.55265,0,0,0,0,477.609,0,4.93652
cDAP_1101,13.7032,1.54605,8.78477,0,0,0,0,486.323,0,5.21723
cDAP_1102,13.0739,0.675824,9.35113,0,0,0,0,497.606,0,5.46201
cDAP_1103,12.7849,0.940268,9.62953,0,0,0,0,507.939,0,6.18347
cDAP_1104,12.6291,1.20471,10.2884,0,0,0,0,523.453,0,7.24768
cDAP_1105,13.0043,3.27523,11.5739,0,0,0,0,545.928,0,8.17154
cDAP_1106,12.6189,3.9082,11.0171,0,0,0,0,553.397,0,8.18781
cDAP_1107,12.0326,4.46427,12.5627,0,0,0,0,555.967,0,8.32817
cDAP_1108,10.6285,4.11168,13.0269,0,0,0,0,556.278,0,8.20409
cDAP_1109,11.2005,5.3345,13.5139,0,0,0,0,545.049,0,7.85489
cDAP_1110,10.8951,4.16797,13.3927,1.53449,0,0,0,504.918,0,6.63744
